Timestamp,SceneName,CD_Ratio,IsGrabbed,LeftCtrl_PosX,LeftCtrl_PosY,LeftCtrl_PosZ,LeftCtrl_RotX,LeftCtrl_RotY,LeftCtrl_RotZ,RightCtrl_PosX,RightCtrl_PosY,RightCtrl_PosZ,RightCtrl_RotX,RightCtrl_RotY,RightCtrl_RotZ,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,TargetObj_PosX,TargetObj_PosY,TargetObj_PosZ,TargetObj_RotX,TargetObj_RotY,TargetObj_RotZ,EyeGaze_OriginX,EyeGaze_OriginY,EyeGaze_OriginZ,EyeGaze_DirX,EyeGaze_DirY,EyeGaze_DirZ,Gaze_DeviationAngle,IsGazeValid
19.4730,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0233,0.8949,0.2171,18.90,358.51,359.05,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0233,0.8949,0.2171,-0.0246,-0.3239,0.9458,41.87,0
19.4841,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0232,0.8949,0.2170,18.86,358.47,359.05,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0232,0.8949,0.2170,-0.0252,-0.3232,0.9460,41.92,0
19.4950,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0231,0.8950,0.2170,18.83,358.45,359.07,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0231,0.8950,0.2170,-0.0255,-0.3228,0.9461,41.94,0
19.5061,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0230,0.8951,0.2170,18.79,358.42,359.07,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0230,0.8951,0.2170,-0.0261,-0.3221,0.9463,41.99,0
19.5171,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0229,0.8952,0.2170,18.72,358.40,359.11,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0229,0.8952,0.2170,-0.0265,-0.3210,0.9467,42.06,0
19.5283,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0228,0.8955,0.2170,18.60,358.36,359.11,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0228,0.8955,0.2170,-0.0271,-0.3189,0.9474,42.20,0
19.5394,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0227,0.8957,0.2171,18.49,358.35,359.13,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0227,0.8957,0.2171,-0.0274,-0.3171,0.9480,42.32,0
19.5506,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0227,0.8959,0.2171,18.38,358.32,359.12,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0227,0.8959,0.2171,-0.0277,-0.3153,0.9486,42.43,0
19.5616,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0226,0.8962,0.2171,18.27,358.30,359.11,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0226,0.8962,0.2171,-0.0282,-0.3135,0.9492,42.55,0
19.5728,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0225,0.8964,0.2172,18.20,358.28,359.10,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0225,0.8964,0.2172,-0.0284,-0.3123,0.9496,42.64,0
19.5838,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0224,0.8966,0.2172,18.13,358.26,359.09,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0224,0.8966,0.2172,-0.0289,-0.3112,0.9499,42.71,0
19.5948,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0223,0.8966,0.2171,18.08,358.23,359.08,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0223,0.8966,0.2171,-0.0294,-0.3104,0.9502,42.75,0
19.6060,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0223,0.8967,0.2170,18.06,358.20,359.08,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0223,0.8967,0.2170,-0.0299,-0.3100,0.9503,42.78,0
19.6173,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0222,0.8969,0.2170,18.03,358.18,359.09,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0222,0.8969,0.2170,-0.0302,-0.3095,0.9504,42.81,0
19.6285,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0222,0.8970,0.2169,17.98,358.17,359.10,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0222,0.8970,0.2169,-0.0304,-0.3087,0.9507,42.86,0
19.6394,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8971,0.2169,17.94,358.16,359.10,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8971,0.2169,-0.0305,-0.3081,0.9509,42.90,0
19.6508,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0222,0.8971,0.2167,17.90,358.16,359.11,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0222,0.8971,0.2167,-0.0305,-0.3074,0.9511,42.93,0
19.6617,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8972,0.2167,17.87,358.16,359.10,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8972,0.2167,-0.0305,-0.3068,0.9513,42.97,0
19.6729,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8973,0.2166,17.82,358.16,359.11,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8973,0.2166,-0.0306,-0.3060,0.9516,43.02,0
19.6839,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8973,0.2165,17.80,358.17,359.09,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8973,0.2165,-0.0304,-0.3058,0.9516,43.02,0
19.6950,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8974,0.2165,17.76,358.17,359.09,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8974,0.2165,-0.0304,-0.3051,0.9518,43.06,0
19.7063,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8975,0.2164,17.72,358.19,359.09,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8975,0.2164,-0.0301,-0.3044,0.9521,43.10,0
19.7171,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8975,0.2163,17.69,358.19,359.08,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8975,0.2163,-0.0300,-0.3039,0.9522,43.13,0
19.7283,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0222,0.8976,0.2162,17.65,358.19,359.08,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0222,0.8976,0.2162,-0.0300,-0.3033,0.9524,43.17,0
19.7396,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0222,0.8977,0.2161,17.62,358.21,359.09,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0222,0.8977,0.2161,-0.0298,-0.3028,0.9526,43.20,0
19.7505,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0222,0.8978,0.2160,17.57,358.21,359.11,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0222,0.8978,0.2160,-0.0297,-0.3019,0.9529,43.24,0
19.7618,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0222,0.8979,0.2159,17.52,358.23,359.11,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0222,0.8979,0.2159,-0.0295,-0.3011,0.9531,43.29,0
19.7728,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0222,0.8981,0.2158,17.47,358.24,359.12,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0222,0.8981,0.2158,-0.0293,-0.3002,0.9534,43.35,0
19.7839,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8982,0.2157,17.38,358.25,359.13,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8982,0.2157,-0.0292,-0.2987,0.9539,43.43,0
19.7952,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8984,0.2156,17.30,358.25,359.13,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8984,0.2156,-0.0292,-0.2974,0.9543,43.51,0
19.8063,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0221,0.8986,0.2156,17.23,358.23,359.14,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0221,0.8986,0.2156,-0.0295,-0.2962,0.9547,43.59,0
19.8171,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0220,0.8987,0.2155,17.15,358.22,359.15,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0220,0.8987,0.2155,-0.0297,-0.2948,0.9551,43.67,0
19.8282,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0220,0.8989,0.2154,17.06,358.20,359.16,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0220,0.8989,0.2154,-0.0300,-0.2935,0.9555,43.75,0
19.8395,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0219,0.8992,0.2153,16.95,358.17,359.17,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0219,0.8992,0.2153,-0.0305,-0.2915,0.9561,43.87,0
19.8505,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0218,0.8994,0.2152,16.83,358.15,359.17,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0218,0.8994,0.2152,-0.0308,-0.2896,0.9567,43.99,0
19.8617,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0218,0.8998,0.2151,16.70,358.11,359.17,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0218,0.8998,0.2151,-0.0316,-0.2873,0.9573,44.13,0
19.8728,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0217,0.9001,0.2150,16.55,358.08,359.17,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0217,0.9001,0.2150,-0.0321,-0.2848,0.9580,44.29,0
19.8838,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0216,0.9003,0.2149,16.42,358.05,359.18,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0216,0.9003,0.2149,-0.0326,-0.2827,0.9587,44.42,0
19.8949,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0215,0.9007,0.2148,16.28,358.02,359.18,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0215,0.9007,0.2148,-0.0332,-0.2803,0.9594,44.57,0
19.9062,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0214,0.9011,0.2148,16.14,357.99,359.17,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0214,0.9011,0.2148,-0.0338,-0.2779,0.9600,44.72,0
19.9173,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0213,0.9015,0.2147,15.96,357.97,359.16,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0213,0.9015,0.2147,-0.0341,-0.2749,0.9609,44.90,0
19.9285,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0212,0.9019,0.2146,15.75,357.95,359.16,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0212,0.9019,0.2146,-0.0344,-0.2714,0.9619,45.12,0
19.9393,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0211,0.9025,0.2145,15.51,357.92,359.13,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0211,0.9025,0.2145,-0.0350,-0.2674,0.9630,45.38,0
19.9505,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0210,0.9028,0.2144,15.28,357.90,359.14,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0210,0.9028,0.2144,-0.0354,-0.2636,0.9640,45.61,0
19.9617,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0209,0.9034,0.2143,15.08,357.86,359.14,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0209,0.9034,0.2143,-0.0361,-0.2602,0.9649,45.82,0
19.9725,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0208,0.9037,0.2142,14.93,357.82,359.17,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0208,0.9037,0.2142,-0.0368,-0.2577,0.9655,45.98,0
19.9835,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0207,0.9040,0.2140,14.77,357.77,359.19,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0207,0.9040,0.2140,-0.0377,-0.2549,0.9662,46.14,0
19.9947,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0207,0.9043,0.2138,14.68,357.73,359.20,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0207,0.9043,0.2138,-0.0382,-0.2534,0.9666,46.23,0
20.0060,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9046,0.2136,14.56,357.72,359.21,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9046,0.2136,-0.0386,-0.2515,0.9671,46.34,0
20.0170,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0205,0.9047,0.2133,14.49,357.69,359.19,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0205,0.9047,0.2133,-0.0391,-0.2503,0.9674,46.40,0
20.0279,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0204,0.9049,0.2131,14.41,357.68,359.16,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0204,0.9049,0.2131,-0.0392,-0.2488,0.9677,46.48,0
20.0392,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0204,0.9052,0.2129,14.32,357.67,359.15,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0204,0.9052,0.2129,-0.0395,-0.2474,0.9681,46.57,0
20.0502,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0203,0.9054,0.2128,14.23,357.65,359.15,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0203,0.9054,0.2128,-0.0397,-0.2458,0.9685,46.66,0
20.0613,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0203,0.9055,0.2126,14.16,357.63,359.16,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0203,0.9055,0.2126,-0.0401,-0.2447,0.9688,46.72,0
20.0725,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0203,0.9057,0.2124,14.10,357.61,359.16,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0203,0.9057,0.2124,-0.0404,-0.2436,0.9690,46.78,0
20.0835,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0203,0.9058,0.2122,14.04,357.61,359.18,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0203,0.9058,0.2122,-0.0405,-0.2426,0.9693,46.84,0
20.0947,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0202,0.9059,0.2121,13.99,357.60,359.18,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0202,0.9059,0.2121,-0.0406,-0.2417,0.9695,46.88,0
20.1057,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0202,0.9061,0.2119,13.93,357.60,359.18,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0202,0.9061,0.2119,-0.0407,-0.2408,0.9697,46.94,0
20.1170,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0202,0.9062,0.2118,13.87,357.60,359.20,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0202,0.9062,0.2118,-0.0406,-0.2397,0.9700,46.99,0
20.1280,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0203,0.9063,0.2117,13.82,357.59,359.20,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0203,0.9063,0.2117,-0.0409,-0.2388,0.9702,47.04,0
20.1391,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0203,0.9065,0.2115,13.73,357.59,359.21,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0203,0.9065,0.2115,-0.0408,-0.2373,0.9706,47.13,0
20.1503,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0203,0.9067,0.2114,13.63,357.61,359.18,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0203,0.9067,0.2114,-0.0406,-0.2356,0.9710,47.23,0
20.1613,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0203,0.9070,0.2114,13.53,357.61,359.18,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0203,0.9070,0.2114,-0.0405,-0.2339,0.9714,47.34,0
20.1726,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0204,0.9073,0.2113,13.39,357.63,359.18,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0204,0.9073,0.2113,-0.0402,-0.2315,0.9720,47.49,0
20.1835,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0204,0.9076,0.2112,13.23,357.64,359.17,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0204,0.9076,0.2112,-0.0401,-0.2289,0.9726,47.64,0
20.1947,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0204,0.9079,0.2112,13.11,357.65,359.18,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0204,0.9079,0.2112,-0.0399,-0.2268,0.9731,47.77,0
20.2058,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0205,0.9082,0.2112,13.01,357.64,359.17,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0205,0.9082,0.2112,-0.0402,-0.2252,0.9735,47.87,0
20.2168,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0204,0.9084,0.2111,12.84,357.67,359.22,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0204,0.9084,0.2111,-0.0397,-0.2222,0.9742,48.05,0
20.2280,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0205,0.9086,0.2110,12.78,357.68,359.20,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0205,0.9086,0.2110,-0.0395,-0.2212,0.9744,48.11,0
20.2391,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0205,0.9089,0.2109,12.70,357.68,359.21,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0205,0.9089,0.2109,-0.0395,-0.2199,0.9747,48.19,0
20.2505,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9091,0.2109,12.58,357.71,359.22,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9091,0.2109,-0.0390,-0.2179,0.9752,48.31,0
20.2613,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9093,0.2107,12.50,357.72,359.23,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9093,0.2107,-0.0388,-0.2164,0.9755,48.39,0
20.2724,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9095,0.2107,12.43,357.72,359.24,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9095,0.2107,-0.0388,-0.2153,0.9758,48.46,0
20.2836,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9096,0.2106,12.35,357.74,359.26,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9096,0.2106,-0.0385,-0.2138,0.9761,48.55,0
20.2946,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9098,0.2105,12.30,357.75,359.27,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9098,0.2105,-0.0384,-0.2130,0.9763,48.59,0
20.3057,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9099,0.2104,12.27,357.75,359.29,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9099,0.2104,-0.0383,-0.2125,0.9764,48.62,0
20.3169,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9100,0.2103,12.22,357.76,359.31,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9100,0.2103,-0.0382,-0.2116,0.9766,48.67,0
20.3282,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9101,0.2102,12.17,357.75,359.32,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9101,0.2102,-0.0383,-0.2109,0.9768,48.71,0
20.3391,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9102,0.2101,12.13,357.74,359.34,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9102,0.2101,-0.0385,-0.2101,0.9769,48.76,0
20.3502,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0206,0.9103,0.2100,12.08,357.74,359.36,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0206,0.9103,0.2100,-0.0385,-0.2093,0.9771,48.81,0
20.3614,CoreSystemMain,0.500,0,0.0000,-0.2600,0.0000,337.99,8.15,311.04,0.1162,0.6477,0.4503,305.09,359.37,351.99,0.0205,0.9104,0.2099,12.03,357.73,359.38,0.0266,0.0750,0.6762,0.00,0.00,0.00,0.0205,0.9104,0.2099,-0.0387,-0.2085,0.9773,48.85,0
