Timestamp,SceneName,CD_Ratio,IsGrabbed,LeftCtrl_PosX,LeftCtrl_PosY,LeftCtrl_PosZ,LeftCtrl_RotX,LeftCtrl_RotY,LeftCtrl_RotZ,RightCtrl_PosX,RightCtrl_PosY,RightCtrl_PosZ,RightCtrl_RotX,RightCtrl_RotY,RightCtrl_RotZ,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,TargetObj_PosX,TargetObj_PosY,TargetObj_PosZ,TargetObj_RotX,TargetObj_RotY,TargetObj_RotZ,EyeGaze_OriginX,EyeGaze_OriginY,EyeGaze_OriginZ,EyeGaze_DirX,EyeGaze_DirY,EyeGaze_DirZ,Gaze_DeviationAngle,IsGazeValid
0.9002,ApplicationSystemMain,0.500,1,-0.0587,0.8891,-0.2027,306.49,305.65,60.04,0.1220,0.9376,-0.0503,289.83,26.66,320.64,0.1187,1.2336,-0.3726,344.28,26.04,350.29,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1187,1.2336,-0.3726,0.4226,0.2709,0.8649,25.54,0
0.9116,ApplicationSystemMain,0.500,1,-0.0588,0.8890,-0.2027,306.53,305.67,60.06,0.1220,0.9373,-0.0502,289.89,26.34,321.09,0.1192,1.2333,-0.3724,344.50,26.27,350.29,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1192,1.2333,-0.3724,0.4264,0.2672,0.8642,25.66,0
0.9224,ApplicationSystemMain,0.500,1,-0.0589,0.8890,-0.2028,306.59,305.66,60.08,0.1221,0.9371,-0.0501,290.05,26.12,321.26,0.1199,1.2330,-0.3721,344.77,26.52,350.24,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1199,1.2330,-0.3721,0.4308,0.2628,0.8633,25.80,0
0.9336,ApplicationSystemMain,0.500,1,-0.0590,0.8890,-0.2028,306.69,305.61,60.09,0.1222,0.9369,-0.0500,290.23,26.28,320.90,0.1203,1.2325,-0.3719,344.99,26.74,350.22,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1203,1.2325,-0.3719,0.4345,0.2590,0.8626,25.92,0
0.9447,ApplicationSystemMain,0.500,1,-0.0591,0.8890,-0.2029,306.77,305.54,60.18,0.1221,0.9368,-0.0500,290.22,26.62,320.32,0.1208,1.2322,-0.3716,345.17,26.95,350.20,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1208,1.2322,-0.3716,0.4382,0.2559,0.8617,26.06,0
0.9557,ApplicationSystemMain,0.500,1,-0.0593,0.8888,-0.2030,306.77,305.49,60.32,0.1220,0.9366,-0.0500,290.23,26.68,320.18,0.1213,1.2320,-0.3713,345.36,27.16,350.21,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1213,1.2320,-0.3713,0.4416,0.2528,0.8609,26.20,0
0.9668,ApplicationSystemMain,0.500,1,-0.0593,0.8888,-0.2031,306.77,305.47,60.33,0.1218,0.9365,-0.0501,290.28,26.59,320.30,0.1218,1.2316,-0.3711,345.56,27.38,350.23,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1218,1.2316,-0.3711,0.4453,0.2493,0.8600,26.34,0
0.9781,ApplicationSystemMain,0.500,1,-0.0593,0.8887,-0.2031,306.69,305.52,60.20,0.1218,0.9363,-0.0500,290.41,26.79,320.15,0.1223,1.2314,-0.3708,345.75,27.56,350.20,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1223,1.2314,-0.3708,0.4484,0.2462,0.8593,26.46,0
0.9891,ApplicationSystemMain,0.500,1,-0.0593,0.8886,-0.2031,306.64,305.59,60.06,0.1218,0.9361,-0.0499,290.65,26.88,320.06,0.1226,1.2312,-0.3706,345.87,27.69,350.22,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1226,1.2312,-0.3706,0.4506,0.2441,0.8587,26.55,0
1.0008,ApplicationSystemMain,0.500,1,-0.0594,0.8885,-0.2031,306.61,305.67,59.94,0.1218,0.9359,-0.0498,290.79,26.93,320.14,0.1229,1.2308,-0.3703,346.04,27.87,350.24,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1229,1.2308,-0.3703,0.4537,0.2413,0.8579,26.67,0
1.0114,ApplicationSystemMain,0.500,1,-0.0593,0.8883,-0.2030,306.62,305.72,59.89,0.1218,0.9357,-0.0498,290.82,26.70,320.35,0.1234,1.2306,-0.3700,346.19,28.03,350.18,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1234,1.2306,-0.3700,0.4564,0.2387,0.8572,26.79,0
1.0224,ApplicationSystemMain,0.500,1,-0.0593,0.8881,-0.2029,306.65,305.76,59.88,0.1218,0.9355,-0.0497,290.82,26.38,320.60,0.1238,1.2304,-0.3697,346.35,28.23,350.20,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1238,1.2304,-0.3697,0.4597,0.2360,0.8562,26.95,0
1.0337,ApplicationSystemMain,0.500,1,-0.0594,0.8876,-0.2028,306.68,305.79,59.88,0.1217,0.9353,-0.0497,290.84,26.06,320.88,0.1243,1.2302,-0.3694,346.51,28.43,350.18,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1243,1.2302,-0.3694,0.4630,0.2333,0.8551,27.11,0
1.0446,ApplicationSystemMain,0.500,1,-0.0594,0.8873,-0.2027,306.77,305.91,59.78,0.1217,0.9352,-0.0496,290.84,25.82,321.11,0.1247,1.2300,-0.3692,346.63,28.60,350.21,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1247,1.2300,-0.3692,0.4657,0.2313,0.8542,27.24,0
1.0571,ApplicationSystemMain,0.500,1,-0.0594,0.8871,-0.2026,306.83,305.97,59.67,0.1217,0.9351,-0.0495,290.93,25.90,321.09,0.1251,1.2298,-0.3689,346.74,28.77,350.24,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1251,1.2298,-0.3689,0.4684,0.2294,0.8532,27.38,0
1.0668,ApplicationSystemMain,0.500,1,-0.0594,0.8869,-0.2025,306.89,306.05,59.61,0.1218,0.9350,-0.0494,291.08,26.29,320.71,0.1256,1.2295,-0.3686,346.91,28.96,350.22,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1256,1.2295,-0.3686,0.4716,0.2265,0.8522,27.53,0
1.0780,ApplicationSystemMain,0.500,1,-0.0593,0.8868,-0.2024,306.94,306.08,59.59,0.1218,0.9349,-0.0493,291.21,26.61,320.32,0.1260,1.2292,-0.3684,347.04,29.10,350.23,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1260,1.2292,-0.3684,0.4739,0.2243,0.8515,27.65,0
1.0889,ApplicationSystemMain,0.500,1,-0.0592,0.8867,-0.2022,307.00,306.12,59.61,0.1219,0.9348,-0.0492,291.26,26.89,320.01,0.1263,1.2290,-0.3681,347.17,29.23,350.17,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1263,1.2290,-0.3681,0.4762,0.2220,0.8509,27.75,0
1.1001,ApplicationSystemMain,0.500,1,-0.0592,0.8866,-0.2021,307.02,306.17,59.65,0.1220,0.9344,-0.0491,291.26,26.75,320.13,0.1268,1.2288,-0.3677,347.32,29.38,350.15,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1268,1.2288,-0.3677,0.4786,0.2196,0.8501,27.87,0
1.1114,ApplicationSystemMain,0.500,1,-0.0591,0.8865,-0.2020,307.02,306.22,59.63,0.1220,0.9342,-0.0490,291.19,26.48,320.42,0.1271,1.2286,-0.3675,347.44,29.50,350.12,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1271,1.2286,-0.3675,0.4806,0.2175,0.8495,27.97,0
1.1224,ApplicationSystemMain,0.500,1,-0.0591,0.8864,-0.2019,307.06,306.30,59.54,0.1220,0.9340,-0.0489,291.05,26.17,320.79,0.1275,1.2284,-0.3672,347.55,29.61,350.09,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1275,1.2284,-0.3672,0.4824,0.2156,0.8490,28.06,0
1.1335,ApplicationSystemMain,0.500,1,-0.0591,0.8863,-0.2017,307.09,306.33,59.49,0.1220,0.9338,-0.0487,291.05,26.07,320.86,0.1277,1.2281,-0.3670,347.68,29.72,350.07,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1277,1.2281,-0.3670,0.4843,0.2134,0.8485,28.14,0
1.1447,ApplicationSystemMain,0.500,1,-0.0590,0.8862,-0.2016,307.15,306.29,59.52,0.1219,0.9336,-0.0486,291.09,26.04,320.93,0.1280,1.2279,-0.3667,347.82,29.83,350.08,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1280,1.2279,-0.3667,0.4863,0.2110,0.8479,28.23,0
1.1557,ApplicationSystemMain,0.500,1,-0.0590,0.8862,-0.2016,307.23,306.29,59.52,0.1219,0.9334,-0.0484,291.18,26.11,320.91,0.1283,1.2276,-0.3665,347.95,29.91,350.10,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1283,1.2276,-0.3665,0.4877,0.2088,0.8477,28.28,0
1.1668,ApplicationSystemMain,0.500,1,-0.0590,0.8861,-0.2016,307.29,306.29,59.53,0.1219,0.9331,-0.0481,291.34,26.24,320.80,0.1285,1.2275,-0.3662,348.08,29.95,350.09,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1285,1.2275,-0.3662,0.4885,0.2066,0.8478,28.30,0
1.1778,ApplicationSystemMain,0.500,1,-0.0590,0.8861,-0.2015,307.33,306.24,59.61,0.1220,0.9329,-0.0480,291.56,26.67,320.25,0.1286,1.2272,-0.3660,348.19,29.96,350.11,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1286,1.2272,-0.3660,0.4888,0.2047,0.8480,28.29,0
1.1888,ApplicationSystemMain,0.500,1,-0.0589,0.8861,-0.2015,307.32,306.25,59.58,0.1220,0.9328,-0.0479,291.66,26.80,320.02,0.1288,1.2270,-0.3657,348.33,30.00,350.11,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1288,1.2270,-0.3657,0.4896,0.2023,0.8482,28.30,0
1.2001,ApplicationSystemMain,0.500,1,-0.0588,0.8861,-0.2015,307.26,306.29,59.53,0.1220,0.9326,-0.0478,291.65,26.57,320.22,0.1290,1.2267,-0.3654,348.47,30.00,350.10,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1290,1.2267,-0.3654,0.4900,0.1998,0.8485,28.28,0
1.2110,ApplicationSystemMain,0.500,1,-0.0587,0.8861,-0.2014,307.21,306.34,59.53,0.1220,0.9324,-0.0477,291.64,25.95,320.91,0.1292,1.2265,-0.3651,348.60,30.03,350.10,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1292,1.2265,-0.3651,0.4906,0.1976,0.8487,28.29,0
1.2223,ApplicationSystemMain,0.500,1,-0.0587,0.8860,-0.2014,307.20,306.39,59.51,0.1220,0.9322,-0.0476,291.58,25.84,321.06,0.1294,1.2263,-0.3648,348.74,30.05,350.11,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1294,1.2263,-0.3648,0.4912,0.1952,0.8489,28.29,0
1.2333,ApplicationSystemMain,0.500,1,-0.0586,0.8861,-0.2014,307.23,306.37,59.50,0.1221,0.9321,-0.0475,291.54,25.80,321.11,0.1296,1.2261,-0.3645,348.86,30.07,350.14,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1296,1.2261,-0.3645,0.4917,0.1931,0.8491,28.29,0
1.2444,ApplicationSystemMain,0.500,1,-0.0586,0.8861,-0.2014,307.29,306.36,59.52,0.1220,0.9318,-0.0475,291.60,25.71,321.19,0.1298,1.2259,-0.3642,349.00,30.07,350.16,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1298,1.2259,-0.3642,0.4919,0.1909,0.8495,28.27,0
1.2555,ApplicationSystemMain,0.500,1,-0.0585,0.8861,-0.2013,307.33,306.33,59.55,0.1220,0.9317,-0.0475,291.70,25.68,321.20,0.1300,1.2257,-0.3639,349.11,30.07,350.17,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1300,1.2257,-0.3639,0.4920,0.1889,0.8499,28.25,0
1.2666,ApplicationSystemMain,0.500,1,-0.0585,0.8861,-0.2014,307.35,306.32,59.56,0.1221,0.9316,-0.0475,291.85,25.98,320.77,0.1301,1.2255,-0.3636,349.24,30.07,350.18,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1301,1.2255,-0.3636,0.4922,0.1867,0.8502,28.23,0
1.2777,ApplicationSystemMain,0.500,1,-0.0585,0.8861,-0.2014,307.32,306.35,59.55,0.1220,0.9314,-0.0475,291.96,26.22,320.46,0.1303,1.2252,-0.3633,349.36,30.07,350.17,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1303,1.2252,-0.3633,0.4925,0.1846,0.8505,28.22,0
1.2889,ApplicationSystemMain,0.500,1,-0.0584,0.8862,-0.2015,307.29,306.38,59.55,0.1220,0.9313,-0.0476,292.01,26.35,320.18,0.1306,1.2251,-0.3630,349.49,30.09,350.16,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1306,1.2251,-0.3630,0.4929,0.1824,0.8508,28.23,0
1.3000,ApplicationSystemMain,0.500,1,-0.0582,0.8863,-0.2015,307.24,306.40,59.53,0.1219,0.9313,-0.0477,292.04,26.31,320.08,0.1307,1.2248,-0.3628,349.64,30.12,350.17,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1307,1.2248,-0.3628,0.4936,0.1799,0.8509,28.24,0
1.3111,ApplicationSystemMain,0.500,1,-0.0582,0.8863,-0.2016,307.20,306.34,59.56,0.1218,0.9311,-0.0478,292.00,26.03,320.37,0.1309,1.2246,-0.3625,349.79,30.13,350.19,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1309,1.2246,-0.3625,0.4941,0.1772,0.8512,28.23,0
1.3222,ApplicationSystemMain,0.500,1,-0.0583,0.8864,-0.2016,307.17,306.26,59.59,0.1217,0.9310,-0.0479,291.96,25.83,320.67,0.1311,1.2243,-0.3622,349.96,30.15,350.23,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1311,1.2243,-0.3622,0.4945,0.1743,0.8515,28.23,0
1.3332,ApplicationSystemMain,0.500,1,-0.0583,0.8864,-0.2017,307.15,306.25,59.55,0.1216,0.9308,-0.0479,291.97,26.00,320.58,0.1312,1.2240,-0.3620,350.12,30.14,350.26,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1312,1.2240,-0.3620,0.4947,0.1715,0.8520,28.20,0
1.3444,ApplicationSystemMain,0.500,1,-0.0583,0.8864,-0.2017,307.14,306.24,59.54,0.1216,0.9307,-0.0480,292.05,26.06,320.46,0.1314,1.2237,-0.3617,350.28,30.15,350.30,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1314,1.2237,-0.3617,0.4950,0.1688,0.8523,28.19,0
1.3555,ApplicationSystemMain,0.500,1,-0.0583,0.8864,-0.2017,307.13,306.30,59.51,0.1216,0.9306,-0.0480,292.12,26.13,320.35,0.1316,1.2234,-0.3613,350.48,30.14,350.34,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1316,1.2234,-0.3613,0.4952,0.1654,0.8529,28.16,0
1.3665,ApplicationSystemMain,0.500,1,-0.0583,0.8865,-0.2018,307.14,306.32,59.51,0.1215,0.9303,-0.0480,292.21,26.17,320.36,0.1317,1.2232,-0.3610,350.66,30.15,350.37,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1317,1.2232,-0.3610,0.4956,0.1623,0.8533,28.15,0
1.3777,ApplicationSystemMain,0.500,1,-0.0583,0.8865,-0.2018,307.16,306.35,59.48,0.1214,0.9302,-0.0480,292.28,26.18,320.34,0.1318,1.2229,-0.3609,350.81,30.15,350.46,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1318,1.2229,-0.3609,0.4958,0.1597,0.8537,28.13,0
1.3888,ApplicationSystemMain,0.500,1,-0.0582,0.8864,-0.2018,307.19,306.41,59.40,0.1214,0.9301,-0.0480,292.31,26.36,320.13,0.1319,1.2227,-0.3605,351.00,30.11,350.51,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1319,1.2227,-0.3605,0.4955,0.1564,0.8544,28.08,0
1.4000,ApplicationSystemMain,0.500,1,-0.0582,0.8864,-0.2018,307.19,306.40,59.37,0.1213,0.9299,-0.0481,292.38,26.41,320.15,0.1320,1.2225,-0.3601,351.16,30.08,350.66,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1320,1.2225,-0.3601,0.4952,0.1536,0.8551,28.03,0
1.4111,ApplicationSystemMain,0.500,1,-0.0582,0.8863,-0.2018,307.17,306.40,59.34,0.1213,0.9298,-0.0481,292.45,26.57,319.92,0.1321,1.2223,-0.3597,351.29,30.02,350.74,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1321,1.2223,-0.3597,0.4946,0.1514,0.8558,27.96,0
1.4221,ApplicationSystemMain,0.500,1,-0.0581,0.8864,-0.2018,307.17,306.38,59.34,0.1213,0.9298,-0.0482,292.51,26.67,319.70,0.1322,1.2222,-0.3592,351.41,29.95,350.82,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1322,1.2222,-0.3592,0.4936,0.1494,0.8568,27.88,0
1.4333,ApplicationSystemMain,0.500,1,-0.0580,0.8864,-0.2017,307.16,306.42,59.30,0.1212,0.9296,-0.0480,292.54,26.75,319.55,0.1321,1.2219,-0.3587,351.54,29.84,350.89,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1321,1.2219,-0.3587,0.4922,0.1472,0.8580,27.75,0
1.4444,ApplicationSystemMain,0.500,1,-0.0579,0.8864,-0.2017,307.19,306.52,59.26,0.1212,0.9296,-0.0480,292.49,26.46,319.87,0.1322,1.2219,-0.3582,351.67,29.76,350.94,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1322,1.2219,-0.3582,0.4911,0.1448,0.8590,27.67,0
1.4555,ApplicationSystemMain,0.500,1,-0.0578,0.8865,-0.2018,307.24,306.57,59.28,0.1213,0.9295,-0.0481,292.51,26.37,320.10,0.1323,1.2217,-0.3577,351.84,29.70,351.03,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1323,1.2217,-0.3577,0.4905,0.1419,0.8598,27.60,0
1.4666,ApplicationSystemMain,0.500,1,-0.0578,0.8866,-0.2019,307.29,306.62,59.31,0.1213,0.9293,-0.0481,292.56,26.60,319.87,0.1323,1.2212,-0.3572,352.06,29.64,351.10,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1323,1.2212,-0.3572,0.4899,0.1382,0.8608,27.51,0
1.4778,ApplicationSystemMain,0.500,1,-0.0578,0.8868,-0.2020,307.28,306.54,59.41,0.1213,0.9293,-0.0482,292.66,26.90,319.54,0.1324,1.2208,-0.3567,352.30,29.61,351.15,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1324,1.2208,-0.3567,0.4896,0.1340,0.8616,27.46,0
1.4889,ApplicationSystemMain,0.500,1,-0.0578,0.8868,-0.2021,307.21,306.48,59.44,0.1213,0.9292,-0.0482,292.82,27.08,319.32,0.1325,1.2204,-0.3563,352.59,29.59,351.24,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1325,1.2204,-0.3563,0.4896,0.1290,0.8623,27.42,0
1.5000,ApplicationSystemMain,0.500,1,-0.0577,0.8869,-0.2023,307.11,306.42,59.46,0.1214,0.9290,-0.0483,292.91,27.15,319.19,0.1324,1.2198,-0.3559,352.87,29.59,351.32,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1324,1.2198,-0.3559,0.4899,0.1242,0.8629,27.40,0
1.5110,ApplicationSystemMain,0.500,1,-0.0578,0.8870,-0.2024,307.04,306.39,59.42,0.1214,0.9289,-0.0484,292.88,27.13,319.13,0.1326,1.2194,-0.3555,353.14,29.57,351.42,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1326,1.2194,-0.3555,0.4899,0.1195,0.8635,27.37,0
1.5223,ApplicationSystemMain,0.500,1,-0.0578,0.8871,-0.2025,306.98,306.34,59.43,0.1214,0.9288,-0.0484,292.79,27.00,319.34,0.1327,1.2190,-0.3551,353.41,29.58,351.53,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1327,1.2190,-0.3551,0.4903,0.1148,0.8639,27.38,0
1.5333,ApplicationSystemMain,0.500,1,-0.0579,0.8870,-0.2025,306.95,306.28,59.45,0.1214,0.9288,-0.0484,292.71,26.81,319.66,0.1328,1.2185,-0.3547,353.62,29.59,351.63,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1328,1.2185,-0.3547,0.4908,0.1112,0.8641,27.39,0
1.5443,ApplicationSystemMain,0.500,1,-0.0579,0.8870,-0.2025,307.00,306.30,59.43,0.1215,0.9287,-0.0483,292.71,26.87,319.66,0.1329,1.2181,-0.3542,353.79,29.63,351.68,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1329,1.2181,-0.3542,0.4915,0.1081,0.8642,27.43,0
1.5555,ApplicationSystemMain,0.500,1,-0.0580,0.8870,-0.2025,307.07,306.34,59.41,0.1215,0.9286,-0.0483,292.75,27.01,319.50,0.1332,1.2178,-0.3538,353.97,29.66,351.71,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1332,1.2178,-0.3538,0.4921,0.1050,0.8642,27.47,0
1.5666,ApplicationSystemMain,0.500,1,-0.0578,0.8870,-0.2026,307.15,306.35,59.44,0.1214,0.9281,-0.0482,292.83,27.16,319.36,0.1333,1.2174,-0.3535,354.15,29.71,351.75,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1333,1.2174,-0.3535,0.4930,0.1020,0.8640,27.53,0
1.5778,ApplicationSystemMain,0.500,1,-0.0579,0.8869,-0.2026,307.23,306.27,59.52,0.1214,0.9280,-0.0481,293.02,27.30,319.13,0.1336,1.2171,-0.3531,354.33,29.78,351.81,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1336,1.2171,-0.3531,0.4943,0.0988,0.8637,27.62,0
1.5893,ApplicationSystemMain,0.500,1,-0.0580,0.8868,-0.2025,307.27,306.27,59.50,0.1214,0.9279,-0.0481,293.10,27.35,319.01,0.1338,1.2167,-0.3527,354.51,29.84,351.87,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1338,1.2167,-0.3527,0.4953,0.0956,0.8634,27.69,0
1.6000,ApplicationSystemMain,0.500,1,-0.0581,0.8866,-0.2025,307.28,306.25,59.50,0.1214,0.9277,-0.0480,293.15,27.37,318.86,0.1339,1.2163,-0.3524,354.69,29.90,351.93,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1339,1.2163,-0.3524,0.4963,0.0925,0.8632,27.75,0
1.6111,ApplicationSystemMain,0.500,1,-0.0581,0.8865,-0.2024,307.24,306.27,59.45,0.1213,0.9275,-0.0480,293.18,27.28,318.82,0.1341,1.2160,-0.3521,354.85,29.94,351.98,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1341,1.2160,-0.3521,0.4971,0.0897,0.8630,27.81,0
1.6221,ApplicationSystemMain,0.500,1,-0.0582,0.8863,-0.2024,307.22,306.27,59.41,0.1212,0.9272,-0.0480,293.11,27.03,319.06,0.1343,1.2158,-0.3517,355.01,29.99,352.03,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1343,1.2158,-0.3517,0.4980,0.0870,0.8628,27.88,0
1.6332,ApplicationSystemMain,0.500,1,-0.0580,0.8863,-0.2026,307.21,306.34,59.27,0.1210,0.9268,-0.0480,293.04,26.90,319.22,0.1344,1.2154,-0.3514,355.16,30.05,352.10,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1344,1.2154,-0.3514,0.4990,0.0844,0.8625,27.94,0
1.6444,ApplicationSystemMain,0.500,1,-0.0580,0.8861,-0.2025,307.21,306.45,59.16,0.1209,0.9267,-0.0479,292.98,26.64,319.69,0.1345,1.2151,-0.3511,355.30,30.09,352.16,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1345,1.2151,-0.3511,0.4996,0.0819,0.8624,27.99,0
1.6555,ApplicationSystemMain,0.500,1,-0.0580,0.8858,-0.2023,307.24,306.55,59.04,0.1208,0.9264,-0.0478,292.96,26.59,319.72,0.1346,1.2149,-0.3507,355.42,30.11,352.25,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1346,1.2149,-0.3507,0.5001,0.0798,0.8623,28.03,0
1.6668,ApplicationSystemMain,0.500,1,-0.0580,0.8856,-0.2022,307.28,306.65,58.93,0.1208,0.9262,-0.0478,293.02,26.68,319.63,0.1346,1.2146,-0.3504,355.53,30.13,352.31,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1346,1.2146,-0.3504,0.5004,0.0779,0.8623,28.05,0
1.6777,ApplicationSystemMain,0.500,1,-0.0580,0.8855,-0.2021,307.36,306.70,58.87,0.1207,0.9259,-0.0476,293.15,26.84,319.43,0.1347,1.2144,-0.3500,355.66,30.14,352.38,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1347,1.2144,-0.3500,0.5007,0.0758,0.8623,28.08,0
1.6888,ApplicationSystemMain,0.500,1,-0.0580,0.8853,-0.2019,307.42,306.72,58.87,0.1208,0.9256,-0.0474,293.33,26.93,319.24,0.1348,1.2142,-0.3496,355.74,30.16,352.44,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1348,1.2142,-0.3496,0.5011,0.0742,0.8622,28.11,0
1.6998,ApplicationSystemMain,0.500,1,-0.0580,0.8851,-0.2020,307.46,306.75,58.84,0.1207,0.9253,-0.0473,293.37,26.78,319.32,0.1348,1.2140,-0.3494,355.86,30.16,352.51,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1348,1.2140,-0.3494,0.5012,0.0722,0.8623,28.12,0
1.7115,ApplicationSystemMain,0.500,1,-0.0580,0.8850,-0.2019,307.48,306.79,58.78,0.1207,0.9250,-0.0471,293.43,26.55,319.53,0.1348,1.2138,-0.3490,355.99,30.16,352.60,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1348,1.2138,-0.3490,0.5012,0.0700,0.8625,28.12,0
1.7223,ApplicationSystemMain,0.500,1,-0.0579,0.8849,-0.2018,307.41,306.77,58.79,0.1205,0.9246,-0.0469,293.44,26.09,320.13,0.1347,1.2136,-0.3488,356.10,30.12,352.71,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1347,1.2136,-0.3488,0.5007,0.0680,0.8630,28.09,0
1.7335,ApplicationSystemMain,0.500,1,-0.0579,0.8848,-0.2018,307.35,306.77,58.77,0.1205,0.9243,-0.0468,293.46,26.13,320.07,0.1346,1.2133,-0.3483,356.23,30.07,352.88,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1346,1.2133,-0.3483,0.5000,0.0658,0.8635,28.04,0
1.7444,ApplicationSystemMain,0.500,1,-0.0579,0.8847,-0.2017,307.32,306.77,58.72,0.1204,0.9240,-0.0467,293.49,26.34,319.83,0.1345,1.2132,-0.3480,356.32,30.00,352.99,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1345,1.2132,-0.3480,0.4990,0.0643,0.8642,27.97,0
1.7555,ApplicationSystemMain,0.500,1,-0.0578,0.8847,-0.2016,307.35,306.78,58.65,0.1205,0.9237,-0.0466,293.47,26.49,319.69,0.1344,1.2131,-0.3475,356.40,29.92,353.12,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1344,1.2131,-0.3475,0.4978,0.0627,0.8650,27.89,0
1.7667,ApplicationSystemMain,0.500,1,-0.0577,0.8848,-0.2015,307.39,306.77,58.62,0.1206,0.9233,-0.0465,293.51,26.32,319.94,0.1341,1.2129,-0.3472,356.50,29.81,353.26,0.1660,1.3000,0.5550,0.00,0.00,0.00,0.1341,1.2129,-0.3472,0.4962,0.0611,0.8660,27.77,0
